,Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,Event Souce ID
2382,2509,UEI-IMD-FL-1997-0062,5/7/1997,7/7/1997,2,heavy rains,,"Mumbai city, Mumbai (Sub), Raigad, Ratnagiri, Sindhudurg and Thane",Maharastra,,,,,1,1,,,i)1 person died and 1 injured at Worli ii)A few passengers-b injured when a building near Metro cinema collapsed,i)Normal life disrupted ii)Railway communication disrupted iii)Waterlogging at many places reported iv)Business in flower/vegetable/fruit markey affected v)3 cars crushed under a wall collpased at Worli vi)A few trees uprooted,IMD,
2383,2510,UEI-IMD-FL-1997-0063,6/7/1997,6/7/1997,0,heavy rains,,Jalgaon,Maharastra,,,,,3,,,,3 persons died,One house collapsed,IMD,
2384,2511,UEI-IMD-FL-1997-0064,8/7/1997,14-07-1997,6,flash flood,,Kolhapur,Maharastra,,,,,,,,,,i)Many people shifted to safer places from river bank ii)Normal life disrupted due to water logging at many places,IMD,
2385,2512,UEI-IMD-FL-1997-0065,19-07-1997,19-07-1997,0,heavy rains,,Satara,Maharastra,,,,,,,,,,Observatory tower collapsed at Mahabaleshwar City life disrupted,IMD,
2386,2513,UEI-IMD-FL-1997-0066,27-07-1997,27-07-1997,0,heavy rains,,"Nashik, Ratnagiri",Maharastra,,,,,,,,,,"City life disrupted, Railway services disrupted",IMD,
2387,2514,UEI-IMD-FL-1997-0067,2/8/1997,2/8/1997,0,heavy rains,,"Mumbai City, Kolhapur",Maharastra,,,,,8,21,,,"6 persons died and 21 other injured, 2 persons washed away",One building collapsed in South Mumbai,IMD,
2388,2515,UEI-IMD-FL-1997-0068,7/8/1997,7/8/1997,0,heavy rains,,Kolhapur,Maharastra,,,,,5,,,,5 persons washed,,IMD,
2389,2516,UEI-IMD-FL-1997-0069,10/8/1997,10/8/1997,0,heavy rains,,Pune,Maharastra,,,,,1,20,,,1 person died and 20 other injured,Vehicular traffic on Pune-Thane road disrupted due to landslides near Malshej Ghat,IMD,
2390,2517,UEI-IMD-FL-1997-0070,18-08-1997,18-08-1997,0,heavy rains,,Pune,Maharastra,,,,,,,,,,"Ground, rice, millet etc. affected in Mulshi taluka",IMD,
2391,2518,UEI-IMD-FL-1997-0071,22-08-1997,24-08-1997,2,heavy rains,,Entire State,Maharastra,,,,,40,,,,i)40 persons died of which 25 from Mumbai and Thane alone ii)Dozens of people injured,i)Several thousand people rendered homeless ii)Normal life disrupted iii)Road/ Railway traffic paralysed,IMD,
2392,2519,UEI-IMD-FL-1997-0072,22-08-1997,25-08-1997,3,heavy rains,,Jalgaon,Maharastra,,,,,,,,,,i)Estimated loss worth Rs. 1 crore reported due to damaging of roads ii)Road communication disrupted,IMD,
2393,2520,UEI-IMD-FL-1997-0073,24-08-1997,26-08-1997,2,flash flood,,Nashik,Maharastra,,,,,,,,,,i)168 families rendered homeless ii)Estimated loss to property worth Rs. 35 lakhs reported,IMD,
2394,2521,UEI-IMD-FL-1997-0074,25-08-1997,25-08-1997,0,flash flood,,"Sangli, Solapur",Maharastra,,,,,,,,,,i)70 villages surrounded by flood water ii)Bridge on Bhima river in Pandharpur was closed for vehicular traffic,IMD,
2395,2522,UEI-IMD-FL-1997-0075,27-08-1997,27-08-1997,0,heavy rains,,"Nagpur, Solapur",Maharastra,,,,,1,,,,1 person died due to huse collapse,"i)Around 20,000 people shifted to safer places ii)Pilgrimage city of Pandharpur was almost submerged and normal life disrupted",IMD,
2396,2523,UEI-IMD-FL-1997-0076,23-09-1997,23-09-1997,0,heavy rains,,Wardha and Yavatmal,Maharastra,,,,,2,,,,2 persons died in Ami and Shirpur,,IMD,
2397,2524,UEI-IMD-FL-1997-0077,25-10-1997,25-10-1997,0,heavy rains,,Buldhana,Maharastra,,,,,,,,,,"Heavy damage to cotton, Jowar, Kharif crop and orange reported",IMD,
2398,2525,UEI-IMD-FL-1997-0078,29-10-1997,29-10-1997,0,heavy rains,,Nagpur,Maharastra,,,,,2,8,,,2 women died and 8 injured,,IMD,
2399,2526,UEI-IMD-FL-1997-0079,30-10-1997,30-10-1997,0,heavy rains,,Thane,Maharastra,,,,,,,,,,Electric supply disrupted at Ambarnath,IMD,
2400,2527,UEI-IMD-FL-1997-0080,27-11-1997,28-11-1997,1,heavy rains,,Ahmednagar,Maharastra,,,,,,,,,,Rabi jowar and cotton crop affected,IMD,
2401,2528,UEI-IMD-FL-1997-0081,28-11-1997,28-11-1997,0,heavy rains,,Nagpur,Maharastra,,,,,,,,,,i)Cotton crop and collected cotton affected ii)Water logging in hutment areas,IMD,
2402,2529,UEI-IMD-FL-1997-0082,28-11-1997,4/12/1997,6,heavy rains,,Aurangabad and Jalgaon,Maharastra,,,,,,,,,,"Corn, sunflower and jowar crops affected at Sillod taluk",IMD,
2403,2530,UEI-IMD-FL-1997-0083,2/12/1997,2/12/1997,0,heavy rains,,Nashik,Maharastra,,,,,,,,,,Onion crop destroyed at Lasalgaon,IMD,
2404,2531,UEI-IMD-FL-1997-0084,3/12/1997,3/12/1997,0,heavy rains,,Jalgaon,Maharastra,,,,,,,,,,"Banana, cotton crop and vegetables affected",IMD,
2405,2532,UEI-IMD-FL-1997-0085,4/12/1997,5/12/1997,1,heavy rains,,"Amravatio, Nagpur and Wardha",Maharastra,,,,,2,,,,2 persons died,i)Many trees uprooted ii)Roof tops of many houses blownaway iii)Damage to crops reported,IMD,
2406,2533,UEI-IMD-FL-1997-0086,1/12/1997,7/12/1997,6,heavy rains,,"Pune, Satara",Maharastra,,,,,,,,,,"i)Normal life paralysed ii)Electric supply disrupted at many places , i)Damage to grape garden reported ii)Estimated loss worth lakhs of rupees reported iii)Rabi crop affected",IMD,
2407,2534,UEI-IMD-FL-1997-0087,6/12/1997,8/12/1997,2,heavy rains,,Mumbai City,Maharastra,,,,,,,,,,i)Train services delayed ii)Normal life affected,IMD,
2408,2535,UEI-IMD-FL-1997-0088,8/12/1997,8/12/1997,0,heavy rains,,"Kolhapur, Pune, Parbhani, Osmanabad",Maharastra,,,,,,,,,,"i)Damage to tomato and grape reported iii)Estimated loss worth crores of rupees due to water logging at brick field , 40% rabi crop damaged , 2000 quintal cotton crop damaged in Pathari taluk , Damage to grapes in Tuljapur reported",IMD,
2409,2536,UEI-IMD-FL-1997-0089,8/12/1997,14-12-1997,6,heavy rains,,Ahmadnagar,Maharastra,,,,,,,,,,"Jowar, wheat, gram cotton, grapes and vegetable crops damaged",IMD,
2410,2537,UEI-IMD-FL-1997-0090,10/12/1997,10/12/1997,0,heavy rains,,Nagpur,Maharastra,,,,,,,,,,Damage to crops/fruits/vegetables reported,IMD,
2411,2538,UEI-IMD-FL-1997-0091,28-09-1997,28-09-1997,0,flash flood,,Thoubal,Manipur,,,,,,,,,,i)Standing crop in thousands of hectares in Manipur valley were under water ii)Several villages submerged in flood water iii)Road communication on N.H. No. 53 disrupted,IMD,
2412,2539,UEI-IMD-FL-1997-0092,23-06-1997,23-06-1997,0,flash flood,,West Garo Hills,Meghalaya,,,,,,,,,,"i)12,000 hectares of land flooded ii)Standing crops damaged",IMD,
2413,2540,UEI-IMD-FL-1997-0093,1/7/1997,1/7/1997,0,flash flood,,West Garo Hills,Meghalaya,,,,,,,,,,i)Large areas inundated ii)Standing crops damaged,IMD,
2414,2541,UEI-IMD-FL-1997-0094,14-07-1997,14-07-1997,0,flash flood,,Chhimtuipui and Lunglei,Mizoram,,,,,,,,,,i)Large areas inundated ii)Standing crops damaged,IMD,
2415,2542,UEI-IMD-FL-1997-0095,29-06-1997,29-06-1997,0,flash flood,,Balasore,Odisha,,,,,,,,,,3.65 people in 388 villages affected,IMD,
2416,2543,UEI-IMD-FL-1997-0096,1/8/1997,21-08-1997,20,severe floods,,Entire State,Odisha,,,,,65,,,,65 persons died,i)12 lakh people affected ii)Over 1.41 lakh hectares of land under paddy cultivation damaged,IMD,
2417,2544,UEI-IMD-FL-1997-0097,4/8/1997,4/8/1997,0,flash flood,,Patiala,Punjab,,,,,,37,,,37 persons including 19 children rescued,,IMD,
2418,2545,UEI-IMD-FL-1997-0098,27-08-1997,27-08-1997,0,heavy rains,,Entire State,Punjab,,,,,6,,,,6 persons died and more than dozen injured,,IMD,
2419,2546,UEI-IMD-FL-1997-0099,27-08-1997,3/9/1997,7,heavy rains,,Southern Punjab,Punjab,,,,,,,,,,More than one lakh people affected due to inundation,IMD,
2420,2547,UEI-IMD-FL-1997-0100,26-07-1997,27-07-1997,1,heavy rains,,Banswara and Dungapur,Rajasthan,,,,,,,,,,Hundred of houses collased,IMD,
2421,2548,UEI-IMD-FL-1997-0101,29-07-1997,30-07-1997,1,flash flood,,"Ajmer, Jaipur and Kota",Rajasthan,,,,,15,,,,15 persons washed away in separate incidents,,IMD,
2422,2549,UEI-IMD-FL-1997-0102,1/8/1997,3/8/1997,2,heavy rains,,"Ajmer, Kota and Sirohi",Rajasthan,,,,,17,,,,i)17 persons died ii)Some animals swept away by water current,i)Several roads closed ii)Many trains diverted iii)Many places in Ajmer district submerged,IMD,
2423,2550,UEI-IMD-FL-1997-0103,25-08-1997,29-08-1997,4,heavy rains,,"Ajmer, Alwar, Banswara, Baran, Bhilwara, Bikaner Bundi, Chittorgarh, Churu, Dausa, Dungarpur, Jaipur, Jalore, Jhun Jhunu, Jodhpur, Kota, Nagpur, Pali, Sawai Madhopur, Sikar, Sirohi and Tonk",Rajasthan,,,,,29,37,,,29 persons died and 37 injured in different incidents,Many houses damaged,IMD,
2424,2551,UEI-IMD-FL-1997-0104,4/10/1997,4/10/1997,0,heavy rains,,Ajmer and Bikaner,Rajasthan,,,,,,1,,,1 child drowned in flowing water in Bikaner,Electric wires broken as trees uprooted in Ajmer disrupting power supply,IMD,
2425,2552,UEI-IMD-FL-1997-0105,8/6/1997,10/6/1997,2,heavy rains,,East district,Sikkim,,,,,75,60,,,Due to landslides 75 persons died and 60 critically injured in Gangatok,"i)Atleast 10 buildings collapsed and 500 houses fully and 300 partially damaged due to landslides ii)10,000 families rendered homeless iii)Relief camps set up and para-military forces employed for rescue work iv)Loss of property estimated as Rs. 100 crores reported",IMD,
2426,2553,UEI-IMD-FL-1997-0106,11/8/1997,11/8/1997,0,flash flood,,East district,Sikkim,,,,,,,,,,"i)In Gangatok, 1000 people affected ii)12 villages washed away due to sudden rise in river Lachundehun",IMD,
2427,2554,UEI-IMD-FL-1997-0107,28-10-1997,31-10-1997,3,heavy rains,,"Chennai, Chengalpattu and Dindigul",Tamil Nadu,,,,,,,,,,i)Palani - Kodaikanal road paralysed due to landslides ii)Many roads damaged,IMD,
2428,2555,UEI-IMD-FL-1997-0108,1/11/1997,29-11-1997,28,heavy rains,,"Chengalpattu, Chennai, Nagapattinam, Thanjavur and Tiruchy",Tamil Nadu,,,,,89,,,,89 persons died,"i)97 houses and many huts damaged ii)Crops in 1,21,000 hectares of land submerged iii)All the reserviors were overflown iv)Several roads damaged",IMD,
2429,2556,UEI-IMD-FL-1997-0109,5/12/1997,20-12-1997,15,heavy rains,,Entire State,Tamil Nadu,,,,,177,,,,177 persons died,"i)Nagapattinam, Thanjavur and Tiruvabur districts worst affected ii)Reservior at Chembarampakkam and Red-hills overflown iii)Thousands of people in low lying areas shifted to safer places",IMD,
2430,2557,UEI-IMD-FL-1997-0110,8/5/1997,8/5/1997,0,heavy rains,,West Teripura,Tripura,,,,,1,50,,,1 person died and 50 injured,,IMD,
2431,2558,UEI-IMD-FL-1997-0111,13-07-1997,13-07-1997,0,flash flood,,"Azamgarh, Bareilly, Faizabad, Gorakhpur, Kumaun division, Moradabad and Varanasi",Uttar Pradesh,,,,,11,,,,11 persons including one child died,,IMD,
2432,2559,UEI-IMD-FL-1997-0112,8/7/1997,14-07-1997,6,flash flood,,Sidharthnagar,Uttar Pradesh,,,,,6,,,,6 persons died,,IMD,
2433,2560,UEI-IMD-FL-1997-0113,21-07-1997,21-07-1997,0,heavy rains,,Ghazipur,Uttar Pradesh,,,,,10,,,,10 persons died,500 huts affected,IMD,
2434,2561,UEI-IMD-FL-1997-0114,13-08-1997,13-08-1997,0,heavy rains,,Jaunpur,Uttar Pradesh,,,,,4,,,,4 persons including 3 children died and a child seriously injured due to house collapse,,IMD,
2435,2562,UEI-IMD-FL-1997-0115,17-08-1997,17-08-1997,0,heavy rains,,Barabanki,Uttar Pradesh,,,,,2,,,,2 children died and one woman injured due to wall collapse,,IMD,
2436,2563,UEI-IMD-FL-1997-0116,2/9/1997,2/9/1997,0,heavy rains,,Etawah,Uttar Pradesh,,,,,4,2,,,4 women died and 2 persons injured due to wall collapsed,,IMD,
2437,2564,UEI-IMD-FL-1997-0117,6/9/1997,6/9/1997,0,heavy rains,,Etawah,Uttar Pradesh,,,,,3,3,,,3 persons died and 3 other injured due to wall collapsed,,IMD,
2438,2565,UEI-IMD-FL-1997-0118,24-11-1997,24-11-1997,0,heavy rains,,Entire U.P.,Uttar Pradesh,,,,,,,,,,"Potato, rice and mustard crops damaged",IMD,
2439,2566,UEI-IMD-FL-1997-0119,8/12/1997,8/12/1997,0,heavy rains,,Entire U.P.,Uttar Pradesh,,,,,,,,,,i)80% of the potatoes and mustard destroyed ii)Sowing operation of wheat in 45 lakh hectares delayed,IMD,
2440,2567,UEI-IMD-FL-1997-0120,28-06-1997,1/7/1997,3,heavy rains,,Darjeeling,West Bengal,,,,,,,,,,i)Landslides in Lodhama areas reported ii)Several houses damaged iii)Roads along Bengal - Sikkim border blocked iv)Normal life paralysed v)Several families rendered homeless,IMD,
2441,2568,UEI-IMD-FL-1997-0121,29-06-1997,29-06-1997,0,flash flood,,Medinipur,West Bengal,,,,,,,,,,"i)Breaches in the embackments of Kansabati river reported ii)500 houses washed away and more than 40,000 people rendered homeless in Tamlak and Paskura area",IMD,
2442,2569,UEI-IMD-FL-1997-0122,1/7/1997,1/7/1997,0,flash flood,,Medinipur,West Bengal,,,,,,,,,,"i)7 villages in Medinipur district affected ii)300 houses damaged iii)36,000 people were under the grip of flood water",IMD,
2443,2570,UEI-IMD-FL-1997-0123,5/7/1997,8/7/1997,3,heavy rains,,Purulia,West Bengal,,,,,,,,,,"i)2,000 people rendered homeless ii)500 mud houses collapsed",IMD,
2444,2571,UEI-IMD-FL-1997-0124,12/7/1997,12/7/1997,0,heavy rains,,Darjeeling,West Bengal,,,,,,,,,,Normal life in Likuvi area paralysed due to landslides,IMD,
2445,2572,UEI-IMD-FL-1997-0125,14-07-1997,14-07-1997,0,flash flood,,Murshidabad,West Bengal,,,,,,,,,,i)12 villages in Kandi sub-division affected ii)25 families from Akhariganj villages shifted to safer places,IMD,
2446,2573,UEI-IMD-FL-1997-0126,16-07-1997,16-07-1997,0,flash flood,,Malda,West Bengal,,,,,,,,,,"Nearly 14,000 people affected",IMD,
2447,2574,UEI-IMD-FL-1997-0127,22-07-1997,22-07-1997,0,flash flood,,Purulia,West Bengal,,,,,,,,,,i)30 villages badly affected ii)Many mud houses collapsed,IMD,
2448,2575,UEI-IMD-FL-1997-0128,3/8/1997,3/8/1997,0,flash flood,,North 24 Parganas,West Bengal,,,,,,,,,,"i)Breaches in the embankments of Ichhamati river reported ii)In Hasnabad, 7 houses washed away and 15 families shifted to safer places",IMD,
2449,2576,UEI-IMD-FL-1997-0129,5/8/1997,5/8/1997,0,heavy rains,,Purulia,West Bengal,,,,,,,,,,1500 houses in 7 blocks of the district damaged,IMD,
2450,2577,UEI-IMD-FL-1997-0130,5/8/1997,13-08-1997,8,severe floods,,Medinipur,West Bengal,,,,,10,11,,,10 persons died and 11 other injured,"i)Around 7.5 lakh people in 16 blocks affected ii)More than 10,000 mud houses collapsed iii)About 16,000 houses in 15 block collapsed iv)About 90,000 people rendered homeless v)Crops in 50,000 hectares destroyed at Ghatal vi)Telephone exchange in Contai damaged vii)Breaches in the embankment of Kangsabati and Keleghi rivers reported",IMD,
2451,2578,UEI-IMD-FL-1997-0131,6/8/1997,6/8/1997,0,heavy rains,,Darjeeling,West Bengal,,,,,16,,,,16 persons including 5 women and some children died and several injured,20 houses washed away and 400 houses damaged due to landslides,IMD,
2452,2579,UEI-IMD-FL-1997-0132,10/8/1997,10/8/1997,0,heavy rains,,Darjeeling,West Bengal,,,,,,1,,,A 15 year old boy seriously injured,"i)Landslides reported ii)In Sonada (Siliguri), 30 houses damaged",IMD,
2453,2580,UEI-IMD-FL-1997-0133,11/8/1997,11/8/1997,0,heavy rains,,"Howrah, North 24 Parganas",West Bengal,,,,,,,,,,"Thousands of people were under the grip of flood water at Dasnagar , Vast areas in Barrackpore submerged",IMD,
2454,2581,UEI-IMD-FL-1997-0134,13-08-1997,13-08-1997,0,heavy rains,,Hooghly,West Bengal,,,,,,,,,,About one lakh people affected at Arambag due to release of water from D.V.C.,IMD,
2455,2582,UEI-IMD-FL-1997-0135,18-08-1997,18-08-1997,0,heavy rains,,Medinipur,West Bengal,,,,,1,,,,1 girl died due to wall collapse at Brindaban Chak village of Panskura block,,IMD,
2456,2583,UEI-IMD-FL-1997-0136,20-08-1997,20-08-1997,0,flash flood,,"South 24 Parganas, Medinapur",West Bengal,,,,,,,,,,"i)1000 people marooned due to breach in the embankment of Sutarbag river at Dakshin Raipur, in Patharpratima area ii)Several huts damaged in Kulpi and Raidighi areas and 3 persons swept away and 40 fishermen reported missing at Digha , i)Few hundred mud houses collapsed ii)20,000 people affected at Haldia",IMD,
2457,2584,UEI-IMD-FL-1997-0137,22-08-1997,22-08-1997,0,flash flood,,"Malda, Medinipur, South 24 Parganas",West Bengal,,,,,282,,,,2 persons died in Medinipur and 280 fishermen reported missing,"About 12,000 people mmarooned in 7 villages of Gopalpur grampanchayat , i)40,000 people affected ii)25,000 people marooned iii)Over 600 acres of crop land submerged in Nanigram and Mahisadal areas , i)More than 5000 families evacuated to safer places in Sunderban area ii)64 houses collapsed in Khudirampalli area",IMD,
2458,2585,UEI-IMD-FL-1997-0138,22-08-1997,28-08-1997,6,heavy rains,,North 24 Parganas,West Bengal,,,,,,,,,,i)About 1000 families marooned ii)About 200 houses collapsed iii)Crops damaged,IMD,
2459,2586,UEI-IMD-FL-1997-0139,29-08-1997,29-08-1997,0,heavy rains,,Malda,West Bengal,,,,,,,,,,"i)10,000 people marooned ii)500 families shifted to safer places",IMD,
2460,2587,UEI-IMD-FL-1997-0140,8/9/1997,8/9/1997,0,heavy rains,,North 24 Parganas,West Bengal,,,,,,1,,,1 child aged 5 years badly injured due to house collapse at Dumdum,,IMD,
2461,2588,UEI-IMD-FL-1997-0141,9/9/1997,9/9/1997,0,"heavy rains, flash flood",,"Medinipur, Nadia",West Bengal,,,,,,,,,,"i)In Cotai, 10,000 mud houses collapsed ii)Many people became homeless , i)40,000 people affected ii)10,000 people became homeless in 5 villages of Nabadwip",IMD,
2462,2589,UEI-IMD-FL-1997-0142,26-06-1997,26-06-1997,0,heavy rains,,Chandigarh,Punjab,,,,,5,,,,2 women and 3 children injured due to house collapse in sector 41,,IMD,
2463,2590,UEI-IMD-FL-1997-0143,19-06-1997,19-06-1997,0,heavy rains,,Delhi,Delhi,,,,,2,1,,,2 persons died and 1 child injured in a house collapse,,IMD,
2464,2591,UEI-IMD-FL-1997-0144,13-07-1997,13-07-1997,0,heavy rains,,Delhi,Delhi,,,,,,,,,,Railway services disrupted,IMD,
2465,2592,UEI-IMD-FL-1998-0001,20-09-1998,28-09-1998,8,moderate flood,,"Cuddapah, Guntur, Kurnool and West Godavari",Andhra Pradesh,,,,,51,,,,51 persons died,Damage to property and agriculture reported,IMD,
2466,2593,UEI-IMD-FL-1998-0002,8/10/1998,14-10-1998,6,severe floods,,Entire State,Andhra Pradesh,,,,,179,,,,179 persons died,Damage to property and agriculture reported,IMD,
2467,2594,UEI-IMD-FL-1998-0003,28-10-1998,4/11/1998,7,heavy rains,,Entire State,Andhra Pradesh,,,,,17,,,,17 persons died,Damage to property and agriculture reported,IMD,
2468,2595,UEI-IMD-FL-1998-0004,11/12/1998,16-12-1998,5,heavy rains,,Entire State,Andhra Pradesh,,,,,16,,,,16 persons died,Damage to property and agriculture reported,IMD,
2469,2596,UEI-IMD-FL-1998-0005,17-06-1998,17-06-1998,0,heavy rains,,Some parts of the State,Arunachal Pradesh,,,,,23,,,16,i)23 persons died due to landslide ii)16 animals lost,Affected areas cut-off from rest of the country due to landslides and damaging of bridges,IMD,
2470,2597,UEI-IMD-FL-1998-0006,24-05-1998,25-05-1998,1,severe floods,,Dhemaji,Assam,,,,,,,,,,"In Jaidhal, Machkhowa, Moridhal, Shripani and Siriborgaon areas , i)200 villages inundated ii)Railway bridge over river Gai and several kilometers of National Highway No. 52 damaged iii)Rail services between Junai - Sitapathi disrupted iv)Ahu and other crops damaged",IMD,
2471,2598,UEI-IMD-FL-1998-0007,3/6/1998,3/6/1998,0,heavy rains,,"Cachar, Dhemaji, Dibrufarh, Lakhimpur and Tinsukia",Assam,,,,,51,158,,,51 persons died of which 7 due to landslide and 158 injured,i)Torrential rain caused worst landslides ii)Dhemaji cut off from other parts of the country,IMD,
2472,2599,UEI-IMD-FL-1998-0008,10/6/1998,16-06-1998,6,severe floods,,"11 districts of Upper and lower Assam including Cachar, Darrang, Dhemaji, Dibrugarh, Jorhat, Lakhimpur, Sonitpur and Tinsukia",Assam,,,,,105,,,7184,i)105 persons died of which a few died in a landslide due to torrential rain ii)Several animals in Kairanga National park washed away iii)7184 animals lost,"i)More than 4 lakh people affected ii)Breach in embankment at Sonapur inundated 50 villages iii)National Highway No. 31 submerged iv)Road/rail communications disrupted v)Crops on 34,100 hectares damaged vi)Landslides reported",IMD,
2473,2600,UEI-IMD-FL-1998-0009,19-06-1998,19-06-1998,0,heavy rains,,Dhemaji,Assam,,,,,,,,,,"i)Area under Siriborgaon revenue circle submerged, damaging crops in thousands of acres ii)National Highway No. 52 damaged ",IMD,
2474,2601,UEI-IMD-FL-1998-0010,21-06-1998,24-06-1998,3,severe floods,,"Barpeta, Darang, Jorhat, Nalbari and Sibsagar",Assam,,,,,3,,,,3 persons died,"i)Railway track near Samaranjan washed away. Badarpur - Lumding railway line disrupted ii)National Highway No. 52 damaged cutting off road communication between Dhemaji and Lakhimpur iii)Embankment of Dakgaon breached flooding 10 villages and affecting 10,000 people iv)Ahu and Aijung fields in vast area destroyed",IMD,
